source	site	% U	V
1	sfx.co.uk*	1.40521173224887E-06	13712.0627733934
1	sgforums.com*	1.49313192300552E-06	14569.9884133784
1	sgvtribune.com*	1.07449332295644E-05	113037.926230982
1	shadesdaddy.com*	3.75484313897072E-06	36639.7772266065
1	shagbook.com*	1.00585782617141E-06	9815.1654565953
1	shakinthesouthland.com*	2.21231705216424E-06	21587.8003276963
1	shakopeenews.com*	4.36179500858724E-06	42562.4164599777
1	shanghaiist.com*	1.34988913740679E-05	131722.246295377
1	shanty-2-chic.com*	1.81769338779995E-05	201889.04512584
1	shape.com*	0.0001222795	1257077.25416509
1	shapeways.com*	4.26448462498571E-05	431351.277648406
1	sharingyoochun.net*	1.9632905329422E-06	19157.7983675309
1	sharonherald.com*	0.000017156	198267.532956922
1	sharpformen.com*	9.15060233958794E-07	8929.1621195039
1	shebang.tv*	0.000000267	2605.4028410372
1	shebudgets.com*	0.0001975828	1964840.18217855
1	sheeparcade.com*	3.51224196560232E-06	34826.532391872
1	sheepsheadbites.com*	2.81362817826269E-06	30172.1760476066
1	sheerbalance.com*	8.02171034234654E-07	7827.5887711387
1	shefinds.com*	2.23304407782032E-05	218808.749173447
1	shellshocklive.com*	5.72226112222744E-07	6062.7248222188
1	shelterness.com*	3.44184127142995E-05	348787.791465488
1	sheridanhoops.com*	7.0249160939599E-06	68549.1646899659
1	sherman.edu*	1.37369595087582E-06	13404.5316287109
1	shermanstravel.com*	8.18870855548666E-05	890465.583463742
1	shertonenglish.com*	2.31939527439609E-06	25736.3706754548
1	shescribes.com*	4.0479052669414E-06	39499.4788665914
1	shewearsmanyhats.com*	6.03613152508333E-06	75938.5387596923
1	shewired.com*	2.78747454343152E-05	284504.667835265
1	shewrites.com*	2.2259187993265E-06	21720.5262412626
1	shibleysmiles.com*	1.13663014435366E-06	12586.1083687638
1	shiftgig.com*	1.46815173174452E-05	166394.537428746
1	shiftylook.com*	1.49104243910626E-05	145495.992195415
1	shipping-data.com*	2.06914396514321E-07	2019.0716662909
1	shippingsidekick.com*	1.03417034089983E-05	107754.145962517
1	shitbrix.com*	7.10070270691458E-06	74435.1049932903
1	shmoop.com*	0.000322197	3987814.75084605
1	shockmansion.com*	1.10002402510499E-05	117869.010148398
1	shockwarehouse.com*	1.11011476890511E-05	121929.810985587
1	shockya.com*	4.59747405284588E-05	448621.736959037
1	shoeyork.com*	1.41124859207015E-06	13770.9704802707
1	shootersforum.com*	3.04871208770483E-06	29749.3470665163
1	shootingillustrated.com*	2.5742511890056E-06	25119.5553581359
1	shopdiabetes.org*	1.10016426422131E-05	107354.081280721
1	shop-eat-surf.com*	6.26582056990835E-06	61141.9069522733
1	shopfreedom.com*	9.30093183134566E-07	9075.8537091319
1	shopgoodwill.com*	0.0003052731	3327618.6915463
1	shopstyle.co.uk*	9.13391309540802E-06	106462.650227016
1	shopstyle.com*	0.0002508021	2580502.08183151
1	shopstyle.com.au*	5.59247416143845E-06	54571.3894926718
1	shopsweetthings.com*	1.00653244736134E-06	9821.7484133784
1	shoptrue.com*	0.0001733275	1723844.96318982
1	shopwiki.com*	0.0003791923	3828335.70329948
1	shopyourshape.com*	3.42269429069187E-06	33398.6671837653
1	shorpy.com*	8.44848586325026E-06	87272.3264757247
1	shortfilmtexas.com*	1.80734016268194E-06	17636.0339120631
1	shortoftheweek.com*	1.6207899066657E-06	15815.6756257046
1	shortstack.com*	2.38381896690658E-06	23261.3168282599
1	shotgunnews.com*	1.15154658718665E-05	112367.970801954
1	showbizjobs.com*	2.96445179583738E-06	49319.1102293874
1	showmethecurry.com*	1.24217014344525E-05	143251.295202899
1	showtime.com*	1.67593833399736E-05	166960.656133978
1	showyourauto.com*	1.27751651812911E-06	12466.0122660654
1	shrinkingjeans.net*	4.20461287580721E-06	45174.6928532118
1	shrinkingkitchen.com*	1.39344203943351E-06	13597.2140548666
1	shuttur.com*	5.61090126558694E-07	5475.1201262683
1	shutupandrun.net*	6.27118030896821E-06	61194.207311537
1	sibubeauty.com*	9.35726427938161E-07	9130.8229387448
1	sicklines.com*	3.45622762092779E-06	33725.8855798571
1	sidequesting.com*	1.56876264163297E-06	15307.9933258174
1	sidereel.com*	0.0001714258	1803570.6409981
1	sideshownetwork.tv*	5.85932446718477E-07	5717.5316046599
1	sideshowtoy.com*	1.45771641543647E-06	19377.9871138114
1	signature9.com*	3.13157222486782E-06	30557.8966794438
1	signbucks.com*	1.77173837125858E-06	17288.6314618564
1	signup4.com*	1.24614426478224E-06	12159.8816685457
1	sigtalk.com*	8.9349251032062E-06	99183.1404482118
1	siliconangle.com*	8.9940960120054E-06	87764.4317053737
1	siliconebody.com*	7.24771276773154E-07	7072.3215693348
1	siliconera.com*	4.32631385437744E-05	453644.902403223
1	siliconvalley.com*	7.33291868696116E-06	71554.65545885
1	silive.com*	0.0001358978	1527277.32848883
1	silkroadcollection.com*	6.20344442111863E-07	6053.3240195415
1	sillymillions.com*	6.16863591475283E-07	6019.3578624577
1	silverbearcafe.com*	1.38266822852295E-06	20948.1293107507
1	silverfishlongboarding.com*	1.36945290195763E-05	133631.279371665
1	silverscreenandroll.com*	0.000004525	49212.5426858961
1	silverseek.com*	1.64875853297944E-05	160885.936144307
1	simon.com*	0.0004834792	5091576.76023726
1	simplebites.net*	2.06042888024692E-05	210135.171592351
1	simplegreensmoothies.com*	7.43659828130287E-06	91451.5233244486
1	simplehomemade.net*	4.17229157463192E-06	40713.2410492298
1	simplehomeschool.net*	5.95223419730774E-06	64447.2131446203
1	simplekids.net*	2.65487013143544E-06	25906.2353821871
1	simplemom.net*	5.7876025521445E-06	56475.4532581734
1	simpleplanning.net*	3.16790573295624E-06	37768.8511753422
1	simpleplate.net*	1.80448315246709E-05	176081.551927846
1	simpleviewer.net*	4.28466652041076E-06	41809.7963051482
1	simplicityinthesouth.com*	1.16653357055826E-06	11383.0401352874
1	simply-delicious.co.za*	1.14066885988024E-05	111306.521653514
1	simplyfrugal.ca*	6.85879391484933E-07	6692.814367531
1	simplyhired.ca*	2.51491570315716E-06	24540.5594047349
1	simplyhired.co.in*	1.26376308644422E-06	12331.8062142052
1	simplyhired.co.uk*	2.85690036525526E-06	27877.6473656519
1	simplyhired.com*	0.000551163	5873462.82488712
1	simplyhired.com.au*	2.19023307492358E-06	31910.1866787018
1	simplyhired.mx*	2.73225133944534E-07	2666.1321578354
1	simplyrecipes.com*	0.0006836514	7533652.54288312
1	simplyscripts.com*	4.41125994972834E-06	43883.2062682149
1	simpsonathletics.com*	4.88707798419107E-07	5460.3069959709
1	simviation.com*	4.27659882453079E-06	55929.013756692
1	singersroom.com*	1.57733956600397E-05	157673.823363656
1	singleblackmale.org*	7.34361895784731E-06	83878.7052335218
1	singlemom.com*	1.10533340437712E-06	11333.8746856385
1	singletracks.com*	1.50723687337595E-05	147076.245862457
1	singularityhub.com*	1.13717069642217E-05	119912.488401038
1	singularityweblog.com*	2.61071217524009E-06	25475.3418354002
1	sinovision.net*	2.38855060311753E-05	287723.170843942
1	siouxcityjournal.com*	2.17847170962798E-05	227766.17020455
1	sippinonpurple.com*	3.94280828400758E-06	38473.9420067643
1	sircharlesincharge.com*	8.11216194124215E-07	7915.8514844043
1	sitejabber.com*	3.8956571567293E-05	380138.410823001
1	siterapture.com*	1.61023645271557E-06	15712.694971815
1	sixbillionsecrets.com*	9.3637250139053E-06	91371.2732656895
1	sixflags.com*	0.0002077597	2331127.5393974
1	sixstaruniforms.com*	8.74079759354786E-07	9147.2141620992
1	sixxsense.com*	3.80322918612221E-06	37111.9285050732
1	sjf.com*	2.43772814615965E-06	23787.3628560691
1	sj-r.com*	7.42156185903829E-05	807821.757891267
1	skateboard-city.com*	1.27486644612248E-06	12440.152850808
1	skateboardermag.com*	1.00821002819008E-05	98381.1825509205
1	sk-gaming.com*	2.49685550979233E-06	24364.3279518979
1	skiddle.com*	3.81087392819454E-06	37186.525934611
1	skift.com*	5.90772406464486E-06	57647.5995490414
1	skillwho.com*	5.77596041640907E-05	583297.454234986
1	skincaretalk.com*	1.3899893418653E-05	147668.300707677
1	skinet.com*	1.93978191835212E-05	189284.011944382
1	skinnymomskitchen.com*	3.07421403162559E-06	29998.1951567079
1	skinnyvscurvy.com*	0.000004224	41217.4637023673
1	skis.com*	0.000004934	48146.2798947762
1	skisite.com*	2.49260426491077E-07	2432.2844284104
1	skyandtelescope.com*	1.27073710139588E-05	123998.586853062
1	skylanderscharacterlist.com*	0.000002575	27987.7588374872
1	skylightfinancial.com*	0.000002659	31823.490613827
1	skypestaytogether.com*	2.41864194447573E-06	23601.1196091694
1	skyrimforge.com*	1.1853241650242E-06	11566.3988455468
1	skyscanner.com*	0.0001386605	1448005.26721622
1	skyscript.co.uk*	1.62281574358139E-06	15835.4437519729
1	slabberredux.blogspot.com*	2.43719771077787E-06	23782.1868650883
1	slack-time.com*	0.000076718	807486.342074232
1	slacktory.com*	1.46821277391147E-06	14326.8272378805
1	slamonline.com*	2.90457278474592E-05	319335.302956098
1	slamxhype.com*	3.24615192425862E-06	31675.9659316046
1	slantmagazine.com*	1.94347143058569E-05	189644.034723787
1	slapdashmom.com*	1.46327230508022E-06	14278.6181195039
1	slapthesign.com*	2.30472068483837E-06	22489.4754152574
1	slashfilm.com*	4.56937165999043E-05	464706.515688393
1	slashgear.com*	0.000002397	25183.4739492254
1	sleepycomics.com*	3.1671302080119E-06	30904.8716482526
1	sliceofscifi.com*	2.2702322551799E-06	22152.9371544531
1	slidehunter.com*	1.27661127857998E-06	13410.2066146326
1	slideroll.com*	0.000001125	10977.8031747463
1	slideworld.org*	3.14259099378456E-06	30665.417878993
1	slimdiary.com*	1.31883653978678E-06	12869.2132341224
1	slotland.com*	0.000003304	39645.2903524323
1	slowfoodusa.org*	5.30590723576676E-06	51775.0680676434
1	sltrib.com*	0.0003148691	3419963.96279475
1	smallbusinesssem.com*	9.67482562843574E-07	9440.6994543405
1	smallhousestyle.com*	1.38720231965223E-06	13536.326839534
1	smallscreenscoop.com*	2.89164717167212E-06	28216.7068680946
1	smallworlds.com*	0.0001307163	1809677.88559887
1	smarp.com*	5.22236046631504E-05	509598.182935739
1	smartcarguide.com*	7.44286840376687E-05	761179.236851709
1	smartimagebase.com*	1.03235986180158E-06	10073.7724464487
1	smartmeetings.com*	3.56537233100118E-06	44325.7660934323
1	smartphowned.com*	2.75265803843695E-05	301992.65175489
1	smartsavvyliving.com*	0.00000326	50898.2223320555
1	smarttutor.com*	1.27887931081758E-06	13772.7615998327
1	smashing.com*	2.17172243246469E-06	24189.8358713231
1	smashingapps.com*	1.52918758398919E-05	149218.197249154
1	smbhax.com*	5.37730894254331E-06	52471.8062623073
1	smcmathletics.com*	6.49307240097265E-07	7979.7963607253
1	smithandwessonforums.com*	0.00000381	37177.677198046
1	smithsonianmag.com*	0.0001800808	1843670.14503429
1	smith-wessonforum.com*	2.95778372843629E-05	297306.28729384
1	smnnews.com*	3.87052607028405E-06	37768.6118211197
1	smogon.com*	0.0001327873	1476203.64302791
1	smokingmeatforums.com*	4.49824359051402E-05	446398.954206091
1	smokingmusket.com*	3.52660621362591E-06	34412.6402224728
1	smosh.com*	0.0002271951	2385124.13964446
1	sms4smile.com*	1.00334341511858E-05	133425.477896077
1	snackbar-games.com*	6.65554323235967E-07	6494.4822547914
1	snack-girl.com*	1.79444568900667E-05	175102.0957655
1	snagfilms.com*	0.0001905421	1901482.98572431
1	snagfreesamples.com*	1.4982147358554E-06	15741.7078614827
1	snakkle.com*	0.0001556921	1519244.10088538
1	snapnetwork.org*	1.74484613936293E-06	17026.2169349867
1	snaponsmile.com*	3.30031382334513E-06	32204.4780007515
1	snapwidget.com*	0.000089074	892293.597789618
1	sneakernews.com*	0.000244086	2655537.2123333
1	sneakerreport.com*	5.87407062342098E-06	63129.8829566038
1	sneakerwatch.com*	4.12901862461226E-05	549209.16350317
1	sneakhype.com*	1.83238342207837E-05	204427.192796036
1	sneakysunday.com*	2.87841707132371E-07	2808.7607485907
1	snipercentral.com*	1.33007674442638E-05	129788.952045097
1	sniperforums.com*	1.9840622351498E-05	193604.887365653
1	snippets.com*	5.24683144224066E-06	53075.2070740597
1	snooth.com*	5.29206050428706E-05	543886.942667951
1	snotr.com*	1.39312473856611E-05	144734.22924389
1	snowboardermag.com*	2.42546130173026E-06	23667.6629297256
1	snowgoer.com*	7.11257803951453E-07	6940.457037204
1	soaap.com*	2.32166883200225E-06	22654.8555159714
1	soapmakingforum.com*	0.000004478	43696.3975197293
1	soapoperafan.com*	2.64735378840394E-06	27066.9751591538
1	soapsindepth.com*	6.64228550516844E-06	69114.3879541927
1	soapzone.com*	4.94048664398643E-05	515710.981868073
1	soberrecovery.com*	4.56464510185629E-07	4607.5942944163
1	socialblade.com*	3.42547911591317E-05	428484.427760007
1	socialbrite.org*	1.1356290001931E-06	11081.4731905298
1	socialmediaexplorer.com*	1.84660777303226E-06	18019.2074408117
1	socialmediatoday.com*	7.10504786990602E-05	761350.15070601
1	socialregister.co.uk*	5.08251079639354E-06	49595.1645486656
1	socialwhitepages.ca*	2.07408285529772E-06	20238.9103765501
1	societeperrier.com*	2.447824573196E-06	23885.8838391581
1	societyandreligion.com*	6.41836362955643E-06	67046.5567555004
1	societybride.com*	1.33993502807779E-06	13075.0923833146
1	societyofchic.com*	2.58022871689305E-06	27580.8425175871
1	sodahead.com*	0.0002531425	2794727.36053355
1	sofrep.com*	1.29280994896558E-05	153540.753447918
1	softwaresupplygroup.com*	1.42644032981383E-06	13919.2115295001
1	sohh.com*	0.0001604362	1777388.29505816
1	sohonyc.com*	2.54954239858603E-06	24878.4468635851
1	solecollector.com*	6.37638677313335E-05	733817.831949028
1	soleredemption.com*	0.000002948	28766.9627207815
1	solidsignal.com*	4.69586807962283E-05	464546.781096028
1	solspot.com*	0.000003582	46153.4686060334
1	solvangusa.com*	2.34168934719843E-06	22850.2157985721
1	solveyourproblem.com*	1.06160484825274E-06	10359.1451634723
1	somanydiscounts.com*	9.69583781573208E-07	9461.203156708
1	someecards.com*	6.55628681395121E-05	682248.541418366
1	somerset-kentucky.com*	1.29522045677819E-06	14442.731434053
1	somersetpatriots.com*	5.26805056774524E-06	58223.1869538439
1	somethingawful.com*	0.0001338198	1492939.30125497
1	somethingweird.com*	1.00305185983755E-06	11024.0750655344
1	somud.com*	6.44223045905252E-06	69701.6687247945
1	songlyrics.com*	9.03566439897985E-05	956979.51777434
1	songofstyle.blogspot.com*	1.14556424433517E-05	111784.213501691
1	sonicsrising.com*	1.40257376343052E-06	13686.3214611048
1	sonnyradio.com*	3.85654149401437E-07	4356.717616066
1	sonomanews.com*	4.1631623502064E-06	40624.1580338217
1	sootoday.com*	5.2823970556556E-06	58204.508018171
1	sopitas.com*	6.50916753647596E-06	63516.4878105972
1	soulbounce.com*	3.06907662287209E-06	31832.3442191805
1	soulcast.com*	6.03281446215765E-07	5886.8232243517
1	soulpancake.com*	7.11856319767288E-06	69462.9735738444
1	soultrain.com*	1.39571599170885E-06	13619.4032919955
1	soundandvisionmag.com*	9.62448688972373E-06	93915.7888913939
1	soundclick.com*	0.0002587443	3215213.83720177
1	soundcloud.com*	0.0010711924	12697294.8094036
1	soundcloud2mp3.com*	9.03491533002639E-06	111363.824572864
1	soundcry.com*	1.33643694355355E-06	13040.9580578729
1	sounderatheart.com*	7.61712101800181E-06	74327.9031582108
1	soundisstyle.com*	0.000002269	22140.6608643367
1	soundtrack.net*	0.00000302	32990.5471089889
1	soup.io*	3.6927793576836E-05	360341.585533257
1	soupersalad.com*	5.74416710366663E-06	56051.6099451332
1	sourcesecurity.com*	1.04829423539104E-06	10229.2601397971
1	southbeachluxuryhotels.com*	5.23070854833818E-07	5104.12789177
1	southeasttexas.com*	0.000015272	176486.999876551
1	southernliving.com*	0.0001968627	2111796.46758221
1	southernsavers.com*	0.0002122507	2469442.37176374
1	southparkfunerals.com*	7.51263840342937E-07	7330.8361307779
1	southperry.net*	6.01211932577154E-06	77993.0879472286
1	southshorecva.com*	0.000001912	18657.041779782
1	southsidesox.com*	1.11401070627696E-05	108705.217755731
1	southswellsports.com*	1.42725203276662E-06	13927.1321307779
1	southwalesargus.co.uk*	1.85474940360582E-06	20961.1002100256
1	southwestiowanews.com*	2.84948992512118E-06	28929.5236654554
1	southwhidbeyrecord.com*	3.72419049910063E-06	36340.6686208193
1	sovereign-investor.com*	0.000000791	8026.3579421603
1	spacecityscoop.com*	2.40911910331849E-06	23508.1956798195
1	spadepot.com*	2.03891109541603E-05	207033.973979836
1	spain-recipes.com*	9.73747804565349E-07	9501.8357128899
1	spamarrest.com*	1.29301217745489E-05	162807.666314884
1	spanglishbaby.com*	7.62567165740526E-07	7441.1340338219
1	spanishdict.com*	0.0003049739	3675429.81099738
1	sparklee.com*	0.000000995	9708.8471101089
1	sparkoc.com*	0.000001235	12050.6556783163
1	sparkworkz.com*	1.09476297965212E-06	10682.7023675309
1	spawnpoint.com*	5.1340211763531E-07	5009.7803081548
1	specimentemplates.org*	2.56163151032673E-06	25840.9962067181
1	specktra.net*	1.18592027335802E-05	122383.65267755
1	spectator.org*	4.47266010794008E-05	468979.364410855
1	speedbumpsandhumps.com*	5.3306164208555E-07	6004.6342289962
1	speedtest.net*	0.0019881343	21296285.51215
1	speroforum.com*	2.42849367661871E-06	23697.2528583239
1	spheralsolar.com*	2.4624742985952E-06	28099.4886079283
1	spira.com*	3.94692231556988E-06	38514.086746336
1	spiritnow.com*	0.000018227	181441.894622556
1	splitsider.com*	2.4131736450793E-05	235477.599176249
1	spoiledphotos.com*	3.9326942284144E-07	3837.5249004134
1	spoilertv.com*	6.02470993048728E-05	607979.301307899
1	spokesman.com*	3.24299075566018E-05	367635.74328383
1	spong.com*	1.34060175588406E-06	13081.5983164224
1	sponsoredtweets.com*	1.24640948247313E-06	12162.4696640361
1	spoonforkbacon.com*	1.17810619189496E-05	114959.658293874
1	spoonyexperiment.com*	0.000001255	12246.3561488162
1	sporcle.com*	0.0002098275	2555643.43314643
1	sport195.com*	1.73625708549238E-06	16942.4049064261
1	sportales.com*	0.000020697	201961.391296504
1	sportfishingmag.com*	9.50976524098354E-06	145881.640843361
1	sportfishingreport.com*	9.53265631670317E-06	96337.4174168464
1	sportressofblogitude.com*	1.13266771838014E-05	115938.375038676
1	sportsagentblog.com*	4.41657074980951E-06	43096.9184036076
1	sportsbybrooks.com*	3.8327343911213E-06	40793.7797844656
1	sportschatplace.com*	1.03724926044057E-05	101214.83221646
1	sportscity.com*	1.34682832002591E-06	13142.3571589628
1	sportsgrid.com*	5.72339349389133E-05	574401.682815693
1	sportsinmovies.com*	5.357618370784E-06	52279.6655693348
1	sportsjamaica.com*	3.45100312184126E-07	4705.1166854438
1	sportsmogul.com*	9.31146555183662E-07	9086.1325186021
1	sportsnetwork.com*	8.93158146588888E-06	99072.2090676936
1	sportsofboston.com*	5.05693702268151E-07	4934.5615543029
1	sportsoverdose.com*	2.74716959775657E-05	302252.774838535
1	sportsunbiased.com*	3.03327999642877E-06	29598.7606463735
1	spotcrime.com*	0.000050041	503781.254089493
1	springfieldnewssun.com*	5.27060761622545E-05	564651.039933323
1	sprintusers.com*	0.000001972	19242.639945885
1	spyville.com*	1.19438077032006E-06	13027.1808003258
1	spywarehelpcenter.com*	0.000000313	3054.2583089064
1	squarefootage.org*	1.544722355031E-05	150734.080947013
1	squarehippies.com*	0.000009509	92788.4447049978
1	squattypotty.com*	7.0589082928991E-06	68880.8607290492
1	squidoo.com*	0.0002836299	2938702.19525216
1	ssliving.com*	8.73724162421019E-07	8525.8045366404
1	stackexchange.com*	0.0016185405	17112091.0477397
1	stackoverflow.com*	0.0046978298	56338149.6262686
1	stagemakeuponline.com*	2.01008040636176E-06	19614.3741751221
1	stageoflife.com*	1.59572644020711E-06	15571.1062006764
1	stagevu.com*	4.86429346915082E-05	538996.312058977
1	stampedeblue.com*	2.00092722551684E-05	348157.505250575
1	standardspeaker.com*	7.6435001799597E-06	78972.6218127251
1	standwitharizona.com*	2.46535038448722E-06	24056.900789177
1	stanleycupofchowder.com*	0.000004141	40408.1027733934
1	star104.net*	1.99307319037684E-06	25866.5462895484
1	star941fm.com*	0.000007911	77195.9824066139
1	starbeacon.com*	2.86080727443039E-05	291098.864499038
1	starcasm.net*	0.0001283151	1331447.60245251
1	staree.com*	1.40439267529363E-05	137040.704117248
1	starherald.com*	6.0445724464539E-06	61152.2330185753
1	starherald.net*	0.000001949	22630.5857746448
1	starhq.com*	2.07487377234021E-06	20246.6281488162
1	starkana.com*	4.26053739377573E-05	442621.030438986
1	starpulse.com*	0.0003166496	3181889.69783343
1	starstable.com*	2.2035086937844E-05	280923.666678319
1	start.io*	1.33551104965053E-06	13031.9231807591
1	startiger.com*	1.65443348116001E-06	16143.9697857948
1	startribune.com*	0.0009681152	11001991.7992778
1	startwire.com*	5.65497965647504E-05	585566.320906255
1	startwoodworking.com*	1.17989825309801E-06	22316.30257263
1	statecollege.com*	4.42292074016049E-05	466825.145332827
1	statelawyers.com*	4.55539800290149E-06	51067.2536661509
1	statenewslines.com*	2.93423908054981E-07	2863.23189177
1	statesman.com*	0.0001357751	1496444.38911466
1	statesymbolsusa.org*	5.45471225202745E-06	56547.4715321731
1	stateuniversity.com*	3.08047391900212E-05	316235.682780339
1	statisticbrain.com*	1.83631519541202E-05	206318.439228768
1	statsheet.com*	0.000005671	55337.7904667417
1	statsverse.com*	1.25577735019789E-06	12253.881361894
1	statuecruises.com*	2.69457858726302E-05	270403.642227125
1	statusstalker.com*	1.43943254989006E-05	165890.897040956
1	stealherstyle.net*	1.80867640729005E-05	187467.456379832
1	steelersgab.com*	2.97507550090206E-06	29030.8009019164
1	steerplanet.com*	3.12057187384629E-06	35294.518767545
1	ste-michelle.com*	5.13822690272222E-06	50138.8425794814
1	stencyl.com*	1.26658076129717E-06	16780.4229826603
1	stephanieodea.com*	1.18636977524603E-06	11576.6019150694
1	stephenfry.com*	1.93934832163217E-05	189241.701555805
1	stephenking.com*	6.69491963984806E-06	65329.0577196542
1	stereokiller.com*	0.000003784	36924.5132145809
1	stereomanuals.com*	6.8248155293315E-07	8126.2771844409
1	stereotude.com*	7.28197647275728E-05	721544.05523409
1	steroidology.com*	2.18132590453599E-05	215295.106803512
1	steveblank.com*	5.95819093928491E-06	58140.0555520479
1	steveharvey.com*	1.18187565094934E-05	128696.304092423
1	stfuandplay.com*	1.52182463571345E-06	17258.7668339076
1	stickgames.com*	2.33071270263914E-05	272912.799100056
1	stickk.com*	3.38323092442686E-06	66027.1669357384
1	stickydiljoe.com*	4.79961876704002E-06	46834.7027794061
1	stickydillybuns.com*	4.62518307892677E-05	499862.453246074
1	stickyminds.com*	2.25628148890357E-06	22016.8055107102
1	stitchfun.com*	4.99054919320423E-06	48697.8027869221
1	stjoechannel.com*	8.01112899844083E-06	81172.9046255033
1	stlmag.com*	1.24227116560043E-05	139407.008073249
1	stlouis.com*	0.00000155	17136.1890655282
1	stlouisgametime.com*	4.18488257401684E-07	4083.6104081173
1	stlouisrealestatetoday.com*	0.000001984	19360.1164554678
1	stltoday.com*	0.0004600468	5257756.2542755
1	stlukesonline.org*	1.9607576119047E-05	196999.946811942
1	stockhaven.com*	2.63399055298453E-07	7196.697859752
1	stockhideout.com*	1.4761406253443E-06	25664.3040717658
1	stockhouse.com*	1.37275865103341E-05	253289.115446201
1	stockpodium.com*	3.98153322423145E-07	3885.1820157835
1	stockprices.com*	1.8119441102566E-06	17680.9592544156
1	stocktwits.com*	3.02175705078656E-05	406742.441011209
1	stogeek.com*	7.24794693811338E-07	7072.5500729049
1	stopafib.org*	2.53958463198926E-06	24781.2789297257
1	storagereview.com*	1.46727330338855E-05	143176.598800452
1	storageunitauctionlist.com*	6.00758260351437E-06	67806.1525054646
1	storyofstuff.org*	1.68645759644061E-06	16456.4612551672
1	storytimeforme.com*	0.000001685	18905.2041712342
1	straight.com*	5.13688358038011E-06	50125.7344336715
1	straightdope.com*	0.0002086458	2107431.55100653
1	straighterline.com*	1.84908938707598E-05	211306.478357549
1	straightfromthea.com*	4.2674871891952E-05	427038.215681762
1	strangeusa.com*	4.42040719737986E-06	48484.7887093352
1	strapworks.com*	9.62207414545246E-06	101357.996950245
1	strategypage.com*	7.66470917562196E-06	77994.0888739585
1	strategywiki.org*	0.0001494549	1620021.31562908
1	strat-talk.com*	2.64545458767338E-05	258143.584613304
1	strawbale.com*	1.69875759308135E-06	16576.484680947
1	streakitup.com*	3.41877719905183E-06	41435.3217101968
1	streamenergy.net*	3.83349347151637E-06	39598.3561602732
1	streamfinder.com*	7.61563522008469E-07	7431.3404735062
1	streamingsoon.com*	3.18948900656022E-06	31123.0489109356
1	streamtvandmovies.com*	6.03079770263313E-07	5884.8552694475
1	streetauthority.com*	0.0001317172	1347767.69109272
1	streeteasy.com*	0.0002401977	2760394.38480347
1	streetfire.net*	1.86868260710351E-05	185458.151490476
1	streetgangs.com*	0.000000365	3722.1434726383
1	streetinsider.com*	3.54224495368612E-05	372751.222843767
1	streetperformance.com*	2.01991727263218E-05	205530.678953612
1	streetsideclassics.com*	1.66842150420721E-05	173880.892027129
1	strengthcoachblog.com*	1.11574754010569E-06	10887.4698083427
1	stretcher.com*	4.71352552624219E-05	465648.780251785
1	strictlycheryl.com*	0.000002157	21047.947806088
1	stripehype.com*	1.10104324511413E-05	107439.852278091
1	stripers247.com*	5.13236540757453E-06	50081.6460819241
1	stripersonline.com*	1.73185088033399E-05	199363.839971842
1	stripesandsequins.com*	3.13946916054801E-06	30634.9550154077
1	student.com*	0.000001556	15790.7509834087
1	studentartguide.com*	1.13905486025686E-06	17783.8443989478
1	studentdoctor.net*	0.0002762336	2991353.41694919
1	studential.com*	4.45367728327079E-06	43459.0041337845
1	studentsforliberty.org*	2.09940377761994E-06	20485.9920571214
1	studentsreview.com*	6.94617919730681E-06	69038.8736812214
1	studio1430.com*	1.94391859076988E-06	18968.766863585
1	studiogblog.com*	3.64905864232032E-07	3560.753160466
1	studyblue.com*	4.36264848069522E-05	469571.234728104
1	studygs.net*	7.6934310938494E-07	8032.5810995663
1	stuffwhitepeoplelike.com*	1.47658462817505E-06	14408.5198316422
1	stumptownfooty.com*	6.97578135936848E-06	68069.7077158961
1	stupiddope.com*	8.78944508272178E-05	917718.18244772
1	stupidvideos.com*	1.21103086331704E-05	118172.449298759
1	stwnewspress.com*	1.03628859618253E-05	124106.279856233
1	stylebakery.com*	1.26166463039886E-06	12311.329470124
1	stylebistro.com*	0.0006397293	6398971.9822787
1	styleblazer.com*	0.0002524452	2554963.7657149
1	styleblueprint.com*	7.30575939558508E-06	71289.6349642986
1	styleengine.com*	3.30191315443054E-06	32220.0842810971
1	styleforum.net*	7.4962476607081E-05	731484.203622699
1	stylegawker.com*	2.01846160112933E-06	19696.1579135661
1	styleite.com*	3.8829343378373E-05	378896.917549792
1	stylelikeu.com*	0.000004328	42232.350755355
1	styleweekly.com*	4.60764983469927E-06	48261.9268690023
1	sub5zero.com*	1.31173538873567E-06	12799.9201683578
1	sublimedirectory.com*	0.000081676	934798.847632817
1	sublimesearch.com*	1.38136976691128E-06	13479.4127621195
1	subwaydomer.com*	1.08122464267191E-06	10550.595210823
1	suddenlinkfyi.com*	1.02086709519621E-06	10735.261486705
1	sugarlaws.com*	0.000002681	26161.2723246898
1	suite101.com*	0.0002608919	2670849.30912335
1	summertomato.com*	2.87370314260345E-06	28041.6089470123
1	summitcountyvoice.com*	7.88858711139824E-07	7697.6870590003
1	summitdaily.com*	2.26874539165597E-05	224991.854515266
1	suncoreindustries.com*	4.14258745636467E-06	40423.3881217586
1	sundaycouponpreview.com*	0.000037858	395892.631238865
1	sunfood.com*	0.000006372	81020.5221925377
1	sunlightfoundation.com*	4.20482441848923E-06	41030.6966944757
